"community","year","month","median","mean","sum","count"
48,2016,3,3.75,7.04242424242424,232.4,33
48,2016,4,3.5,12.3857142857143,433.5,35
48,2016,5,3.5,10.1428571428571,71,7
48,2016,6,3.25,5.5,71.5,13
48,2016,7,3.25,10.225,102.25,10
48,2016,8,4.25,5.46428571428571,38.25,7
48,2016,9,3.25,3.55555555555556,32,9
48,2016,10,3.5,4.3,21.5,5
48,2016,11,3.5,5.42307692307692,70.5,13
48,2016,12,3.5,5.03571428571429,35.25,7
49,2016,1,6.75,8.93660617059891,4924.07,551
49,2016,2,7,8.77886266094421,4090.95,466
49,2016,3,6.75,9.44351681957187,3088.03,327
49,2016,4,7.25,9.85,3959.7,402
49,2016,5,7,10.3073065902579,3597.25,349
49,2016,6,7.5,9.73819444444444,3505.75,360
49,2016,7,7,9.47082228116711,3570.5,377
49,2016,8,7,9.44346049046321,3465.75,367
49,2016,9,7.5,10.1121495327103,2164,214
49,2016,10,7.5,9.61577181208054,2865.5,298
49,2016,11,7.25,9.37639664804469,3356.75,358
49,2016,12,7.25,8.56417910447761,2869,335
50,2016,1,5,12.9966666666667,116.97,9
50,2016,2,6,7.92922077922078,610.55,77
50,2016,3,6.75,10.9234693877551,535.25,49
50,2016,4,7.5,8.59444444444444,773.5,90
50,2016,5,3.25,3.25,16.25,5
50,2016,6,3.25,3.3125,13.25,4
50,2016,7,3.25,16.5,132,8
50,2016,8,7,12.975,259.5,20
50,2016,9,3.25,3.25,3.25,1
50,2016,10,3.5,3.41666666666667,10.25,3
50,2016,11,7,16.7916666666667,100.75,6
50,2016,12,3.25,3.3125,13.25,4
51,2016,1,5.125,11.687037037037,631.1,54
51,2016,2,7.75,13.4842105263158,768.6,57
51,2016,3,13.5,15.4757575757576,510.7,33
51,2016,4,3.5,9.82884615384615,255.55,26
51,2016,5,8.5,14.3894230769231,748.25,52
51,2016,6,3.5,7.48620689655172,217.1,29
51,2016,7,3.75,10.06,150.9,15
51,2016,8,3.75,10.5972222222222,190.75,18
51,2016,9,3.25,8.35769230769231,217.3,26
51,2016,10,4,9.86666666666667,88.8,9
51,2016,11,3.75,13.3236842105263,253.15,19
51,2016,12,3.5,8.21538461538461,106.8,13
52,2016,1,5.75,14.5961538461538,189.75,13
52,2016,2,3.25,3.25,3.25,1
52,2016,3,29.75,27.0625,108.25,4
52,2016,4,14.25,14,42,3
52,2016,5,3.25,3.75,11.25,3
52,2016,6,3.25,7.58333333333333,22.75,3
52,2016,7,16.75,16.75,33.5,2
52,2016,8,75.75,75.75,75.75,1
52,2016,9,3.25,3.25,3.25,1
52,2016,11,13.25,85.9166666666667,257.75,3
53,2016,1,20.1,17.7908,444.77,25
53,2016,2,20.1,17.362962962963,468.8,27
53,2016,3,20.1,18.3863636363636,404.5,22
53,2016,4,20.1,19.6916666666667,118.15,6
53,2016,5,3.375,7.525,30.1,4
53,2016,6,6.25,11.8909090909091,130.8,11
53,2016,7,20.1,20.4625,163.7,8
53,2016,8,10.375,11.44375,91.55,8
53,2016,9,11.675,11.675,46.7,4
53,2016,10,13.05,12.1125,96.9,8
53,2016,11,3.5,8.77857142857143,61.45,7
53,2016,12,11.675,11.7416666666667,70.45,6
54,2016,1,23.175,23.175,46.35,2
54,2016,2,16,15.9375,63.75,4
54,2016,3,20.1,17.2,51.6,3
54,2016,4,3.5,4,12,3
54,2016,6,3.375,3.375,6.75,2
54,2016,11,3.5,3.5,3.5,1
54,2016,12,49.5,34.1666666666667,102.5,3
55,2016,1,6.25,35.5,106.5,3
55,2016,2,19,19,38,2
55,2016,3,4.375,4.375,26.25,6
55,2016,4,3.375,3.375,6.75,2
55,2016,5,5.5,5.08333333333333,15.25,3
55,2016,6,3.25,13.875,55.5,4
55,2016,7,4.5,17.25,69,4
55,2016,8,4,4,4,1
55,2016,9,3.25,3.25,3.25,1
55,2016,10,3.5,3.5,7,2
55,2016,11,3.25,3.25,6.5,2
56,2016,1,3.5,11.804154290429,28613.27,2424
56,2016,2,4,14.054510261194,30132.87,2144
56,2016,3,3.75,11.9235054121565,28640.26,2402
56,2016,4,3.5,10.9034796238245,27825.68,2552
56,2016,5,3.25,12.1629109589041,28412.56,2336
56,2016,6,3.25,12.8588262322473,30784.03,2394
56,2016,7,3.75,10.420233358837,27238.49,2614
56,2016,8,3.75,10.5645854063018,25481.78,2412
56,2016,9,3.5,10.2774032258065,19115.97,1860
56,2016,10,3.75,11.0892594296228,24108.05,2174
56,2016,11,3.75,12.9637936344969,25253.47,1948
56,2016,12,4.5,12.8163116370809,19493.61,1521
57,2016,1,3.25,9.81297297297297,363.08,37
57,2016,2,3.5,8.2,246,30
57,2016,3,5.25,7.7,338.8,44
57,2016,4,3.25,11.2016129032258,347.25,31
57,2016,5,3.25,5.65,197.75,35
57,2016,6,3.25,6.30172413793103,182.75,29
57,2016,7,3.5,17.3055555555556,623,36
57,2016,8,3.25,5.86607142857143,164.25,28
57,2016,9,3.25,6.58333333333333,98.75,15
57,2016,10,3.25,3.76857142857143,52.76,14
57,2016,11,3.375,3.71875,59.5,16
57,2016,12,5.5,7.56944444444444,272.5,36
58,2016,1,5.75,5.81134969325153,947.25,163
58,2016,2,4.375,5.0752427184466,1045.5,206
58,2016,3,4.25,5.93112244897959,1162.5,196
58,2016,4,3.625,5.23371428571429,732.72,140
58,2016,5,3.25,6.35752688172043,591.25,93
58,2016,6,3.25,5.547,554.7,100
58,2016,7,3.75,14.0064935064935,1078.5,77
58,2016,8,3.25,4.875,282.75,58
58,2016,9,3.25,6.24057692307692,324.51,52
58,2016,10,3.75,7.92391304347826,546.75,69
58,2016,11,3.25,10.6125,424.5,40
58,2016,12,3.25,3.83974358974359,149.75,39
59,2016,1,3.25,4.05566701137539,3921.83,967
59,2016,2,3.25,4.07857142857143,4111.2,1008
59,2016,3,3.25,3.92348484848485,4402.15,1122
59,2016,4,3.25,4.26055377207063,5308.65,1246
59,2016,5,3.25,4.285208,5356.51,1250
59,2016,6,3.25,4.06253858024691,5265.05,1296
59,2016,7,3.25,5.4,6031.8,1117
59,2016,8,3.25,4.02849911190053,4536.09,1126
59,2016,9,3.25,4.39116033755274,4162.82,948
59,2016,10,3.25,4.45563736263736,4054.63,910
59,2016,11,3.25,4.08966666666667,3435.32,840
59,2016,12,3.25,4.24250535331906,3962.5,934
60,2016,1,3.875,10.532,2106.4,200
60,2016,2,3.5,7.87270642201835,1716.25,218
60,2016,3,3.25,7.33189655172414,1701,232
60,2016,4,3.5,7.08230337078652,1260.65,178
60,2016,5,3.5,6.23879310344828,723.7,116
60,2016,6,5,8.31637168141593,939.75,113
60,2016,7,3.25,6.62846846846847,735.76,111
60,2016,8,3.5,7.08908045977012,616.75,87
60,2016,9,4.25,8.39864864864865,932.25,111
60,2016,10,3.25,6.58362637362637,599.11,91
60,2016,11,3.25,7.58810810810811,561.52,74
60,2016,12,4.5,7.41049382716049,600.25,81
61,2016,1,5.75,9.00718309859155,639.51,71
61,2016,2,5.25,7.73416666666667,928.1,120
61,2016,3,5.25,18.3618181818182,2019.8,110
61,2016,4,5.25,6.75833333333333,608.25,90
61,2016,5,5,5.80493670886076,458.59,79
61,2016,6,5,5.99652777777778,431.75,72
61,2016,7,5,5.06666666666667,380,75
61,2016,8,5.25,6.47619047619048,408,63
61,2016,9,5,5.5327868852459,337.5,61
61,2016,10,4.5,6.3640350877193,362.75,57
61,2016,11,5.75,5.89102564102564,229.75,39
61,2016,12,3.5,5.39814814814815,145.75,27
62,2016,1,3.25,7.49916666666667,89.99,12
62,2016,2,3.25,5.78333333333333,86.75,15
62,2016,3,3.25,6.4,102.4,16
62,2016,4,3.25,13.8694444444444,249.65,18
62,2016,5,3.5,16.2292857142857,227.21,14
62,2016,6,5.5,9.77272727272727,107.5,11
62,2016,7,3.25,5.95833333333333,71.5,12
62,2016,8,3.75,13.5,216,16
62,2016,9,4.25,11.8333333333333,106.5,9
62,2016,10,3.25,8.92857142857143,62.5,7
62,2016,11,3.25,11.975,119.75,10
62,2016,12,3.25,5.46428571428571,38.25,7
63,2016,1,3.75,7.82592592592593,211.3,27
63,2016,2,4.125,9.6375,424.05,44
63,2016,3,7.5,12.4786956521739,287.01,23
63,2016,4,3.25,7.65769230769231,199.1,26
63,2016,5,3.375,6,72,12
63,2016,6,5.875,13.2142857142857,185,14
63,2016,7,3.25,4.94117647058824,84,17
63,2016,8,5.875,9.375,75,8
63,2016,9,3.25,3.68181818181818,40.5,11
63,2016,10,3.75,5.31944444444444,95.75,18
63,2016,11,3.25,4.46428571428571,62.5,14
63,2016,12,4.625,12.15,121.5,10
64,2016,1,7.25,8.93164133738602,2938.51,329
64,2016,2,7.25,9.13463114754098,2228.85,244
64,2016,3,7.25,8.84536144578313,1468.33,166
64,2016,4,7.25,10.0307203389831,2367.25,236
64,2016,5,3.25,16.7857142857143,235,14
64,2016,6,3.25,9.54807692307692,248.25,26
64,2016,7,3.25,4.8359375,154.75,32
64,2016,8,3.25,6.45076923076923,83.86,13
64,2016,9,3.25,9.61904761904762,202,21
64,2016,10,3.25,20.8415,416.83,20
64,2016,11,3.25,7.08823529411765,120.5,17
64,2016,12,4.75,6.43333333333333,77.2,12
65,2016,1,3.5,9.77307692307692,127.05,13
65,2016,2,3.375,8.0655,161.31,20
65,2016,3,3.5,7.72631578947369,146.8,19
65,2016,4,3.25,11.9935294117647,203.89,17
65,2016,5,3.25,146.538571428571,1025.77,7
65,2016,6,3.25,3.17214285714286,44.41,14
65,2016,7,3.25,5.92105263157895,112.5,19
65,2016,8,3.25,12.25,147,12
65,2016,9,3.375,14.4375,115.5,8
65,2016,10,3.25,4.55,45.5,10
65,2016,11,3.5,7.05,70.5,10
65,2016,12,3.25,12.4038461538462,161.25,13
66,2016,1,7,12.5326829268293,513.84,41
66,2016,2,16.5,15.75,819,52
66,2016,3,7.75,13.5098360655738,824.1,61
66,2016,4,7.125,15.9285714285714,446,28
66,2016,5,5.25,10.1894736842105,193.6,19
66,2016,6,6.75,9.69230769230769,126,13
66,2016,7,7,9.16071428571429,128.25,14
66,2016,8,4.5,7.90789473684211,150.25,19
66,2016,9,3.25,3.97727272727273,43.75,11
66,2016,10,6.875,10.7291666666667,128.75,12
66,2016,11,7.25,14.7058823529412,250,17
66,2016,12,7.75,11.2068965517241,325,29
67,2016,1,12,16.6414285714286,582.45,35
67,2016,2,8.125,13.8548387096774,859,62
67,2016,3,10,13.9260416666667,668.45,48
67,2016,4,8.65,12.4538461538462,323.8,26
67,2016,5,9.71,13.3122222222222,239.62,18
67,2016,6,5,9.375,93.75,10
67,2016,7,3.75,8.22666666666667,123.4,15
67,2016,8,4.875,11.0795454545455,243.75,22
67,2016,9,3.625,10,140,14
67,2016,10,5.25,5.79166666666667,34.75,6
67,2016,11,13.5,15.6529411764706,266.1,17
67,2016,12,3.875,7.1,71,10
68,2016,1,5.75,10.0293333333333,752.2,75
68,2016,2,5.5,9.24365217391304,1063.02,115
68,2016,3,3.5,10.2519444444444,738.14,72
68,2016,4,3.75,10.166393442623,620.15,61
68,2016,5,3.25,4.4065,88.13,20
68,2016,6,3.25,6.76666666666667,203,30
68,2016,7,3.25,8.2296875,263.35,32
68,2016,8,3.625,8.55,256.5,30
68,2016,9,3.375,9.4475,188.95,20
68,2016,10,5.875,7.621875,243.9,32
68,2016,11,3.5,12.4911764705882,212.35,17
68,2016,12,8.25,15.9666666666667,622.7,39
69,2016,1,4.5,9.40433070866142,1194.35,127
69,2016,2,5.25,10.03392,1254.24,125
69,2016,3,5.25,12.3142016806723,1465.39,119
69,2016,4,4.75,9.47621951219512,777.05,82
69,2016,5,3.75,6.20222222222222,279.1,45
69,2016,6,5.25,9.09523809523809,573,63
69,2016,7,3.25,7.86545454545455,432.6,55
69,2016,8,4.5,6.95454545454545,306,44
69,2016,9,3.5,8.85967741935484,274.65,31
69,2016,10,5.75,11.3823529411765,387,34
69,2016,11,7,12.304347826087,566,46
69,2016,12,7.25,19.3392857142857,541.5,28
70,2016,1,3.25,7.50909090909091,247.8,33
70,2016,2,3.25,14.75,413,28
70,2016,3,4,9.23805970149254,618.95,67
70,2016,4,3.25,5.22619047619048,219.5,42
70,2016,5,3.25,6.02142857142857,168.6,28
70,2016,6,3.25,6.56,216.48,33
70,2016,7,3.25,5.21666666666667,156.5,30
70,2016,8,3.25,6.225,311.25,50
70,2016,9,3.25,7.60416666666667,182.5,24
70,2016,10,3.25,5.73529411764706,195,34
70,2016,11,3.25,9.81896551724138,284.75,29
70,2016,12,3.25,5.55882352941176,94.5,17
71,2016,1,10.425,14.9310416666667,716.69,48
71,2016,2,10.5,14.4941176470588,985.6,68
71,2016,3,16.5,16.040447761194,1074.71,67
71,2016,4,9.125,15.0115384615385,390.3,26
71,2016,5,11.25,13.59,163.08,12
71,2016,6,3.25,10.9018518518519,294.35,27
71,2016,7,3.875,8.00416666666667,192.1,24
71,2016,8,3.375,8.37291666666667,200.95,24
71,2016,9,5.5,14.1694444444444,255.05,18
71,2016,10,3.25,5.01481481481482,135.4,27
71,2016,11,3.25,8.4,100.8,12
71,2016,12,3.375,6.075,145.8,24
72,2016,1,3.5,6.14285714285714,43,7
72,2016,2,3.25,13.25,119.25,9
72,2016,3,5.25,10.5208333333333,126.25,12
72,2016,4,3.25,11.575,115.75,10
72,2016,5,3.25,11.1730769230769,145.25,13
72,2016,6,3.25,3.25,22.75,7
72,2016,7,3.25,9.45833333333333,113.5,12
72,2016,8,3.25,9.82222222222222,88.4,9
72,2016,9,3.25,3.65,18.25,5
72,2016,10,5.25,17.6666666666667,53,3
72,2016,11,3.25,7.1,71,10
72,2016,12,4.75,6.88636363636364,151.5,22
73,2016,1,3.5,15.6136363636364,171.75,11
73,2016,2,3.25,12.5,212.5,17
73,2016,3,5.75,17.2061764705882,585.01,34
73,2016,4,3.25,8.1875,65.5,8
73,2016,5,3.25,6.34230769230769,82.45,13
73,2016,6,5.375,10.8333333333333,65,6
73,2016,7,4,13.46875,215.5,16
73,2016,8,9.25,10.6166666666667,159.25,15
73,2016,9,5,15.9375,127.5,8
73,2016,10,6.5,12.85,128.5,10
73,2016,11,23.875,26.2916666666667,157.75,6
73,2016,12,4,14.6666666666667,88,6
74,2016,1,50,50,50,1
74,2016,2,3.25,3.25,6.5,2
74,2016,3,3.25,16.5833333333333,49.75,3
74,2016,4,3.25,3.25,6.5,2
74,2016,5,3.25,15.5,46.5,3
74,2016,6,3.25,3.25,9.75,3
74,2016,7,3.25,17.8333333333333,53.5,3
74,2016,8,51.75,51.75,103.5,2
74,2016,10,3.25,24.85,124.25,5
74,2016,11,3.25,10.6666666666667,32,3
74,2016,12,27.135,25.1283333333333,150.77,6
75,2016,1,3.975,10.8625,130.35,12
75,2016,2,3.375,31.6,316,10
75,2016,3,3.25,10.6914285714286,224.52,21
75,2016,4,3.625,8.92857142857143,125,14
75,2016,5,3.25,3.46153846153846,45,13
75,2016,6,4.5,13.7142857142857,96,7
75,2016,7,5.25,8.6875,69.5,8
75,2016,8,5.5,31.23,218.61,7
75,2016,9,3.25,2.89428571428571,20.26,7
75,2016,10,8.5,14.9583333333333,89.75,6
75,2016,11,4,5.25,15.75,3
75,2016,12,5,17,51,3
76,2016,1,3.75,14.4854461271342,150170.62,10367
76,2016,2,4,13.3260005857087,136511.55,10244
76,2016,3,4,14.0305048934419,153395.51,10933
76,2016,4,3.75,14.1980663705252,163008,11481
76,2016,5,3.75,12.8728278221209,158052.58,12278
76,2016,6,3.75,12.328973054142,147787.4,11987
76,2016,7,4,12.674946563559,145875.96,11509
76,2016,8,4,13.7857761700607,154345.55,11196
76,2016,9,3.75,12.4829607508532,117040.24,9376
76,2016,10,3.75,11.7801580921758,131890.65,11196
76,2016,11,3.75,12.5392476616511,123336.04,9836
76,2016,12,3.75,12.6229529737206,91263.95,7230
77,2016,1,5.25,7.35750800527406,39061.01,5309
77,2016,2,5.5,7.5157951366473,34925.9,4647
77,2016,3,5.5,7.78602822580645,38618.7,4960
77,2016,4,5.5,7.89747172057948,39795.36,5039
77,2016,5,5.75,8.80517254979294,44651.03,5071
77,2016,6,5.5,7.87788988905171,37632.68,4777
77,2016,7,5.5,7.62002768804799,33025.2,4334
77,2016,8,5.5,8.02320621811999,33031.54,4117
77,2016,9,5.25,7.51516881522406,24484.42,3258
77,2016,10,5.25,7.60654701312617,28395.24,3733
77,2016,11,5.25,7.58628710045662,26582.35,3504
77,2016,12,5.25,7.3216362290227,29667.27,4052
