community,year,week,median,mean,sum,count
12,2015,47,3.25,5.203333333,156.1,30
12,2015,48,3.25,4.186842105,79.55,19
12,2015,49,3.25,7.963809524,167.24,21
12,2015,50,3.25,4.45,84.55,19
12,2015,51,3.25,36.15125,867.63,24
12,2015,52,3.25,4.697619048,98.65,21
12,2015,53,3.25,3.93,39.3,10
13,2015,1,3.25,4.3624,218.12,50
13,2015,2,3.25,11.79763158,1344.93,114
13,2015,3,3.25,5.558496732,850.45,153
13,2015,4,3.25,6.42761194,861.3,134
13,2015,5,4.35,7.1526,1072.89,150
13,2015,6,4.45,6.584906832,1060.17,161
13,2015,7,3.25,5.692892562,688.84,121
13,2015,8,3.25,5.130696203,810.65,158
13,2015,9,3.25,5.767619048,605.6,105
13,2015,10,3.25,6.925036496,948.73,137
13,2015,11,4.45,7.264225352,1031.52,142
13,2015,12,3.25,5.345588235,545.25,102
13,2015,13,3.25,4.715217391,542.25,115
13,2015,14,3.25,4.877964602,551.21,113
13,2015,15,3.25,5.839026549,659.81,113
13,2015,16,3.45,16.8058,2520.87,150
13,2015,17,3.25,6.901916667,828.23,120
13,2015,18,3.25,4.837948718,566.04,117
13,2015,19,3.25,6.108796296,659.75,108
13,2015,20,3.25,5.932764228,729.73,123
13,2015,21,3.25,4.325789474,410.95,95
13,2015,22,3.25,5.670204082,555.68,98
13,2015,23,3.25,4.737184466,487.93,103
13,2015,24,3.25,3.910769231,610.08,156
13,2015,25,3.25,4.151982759,481.63,116
13,2015,26,3.25,5.693421053,649.05,114
13,2015,27,3.25,5.157526882,479.65,93
13,2015,28,3.25,4.338888889,429.55,99
13,2015,29,3.25,3.663953488,315.1,86
13,2015,30,3.25,4.815043478,553.73,115
13,2015,31,3.25,12.2194186,1050.87,86
13,2015,32,3.25,4.335132743,489.87,113
13,2015,33,3.25,11.38960526,865.61,76
13,2015,34,3.25,28.59637681,1973.15,69
13,2015,35,3.25,5.285585586,586.7,111
13,2015,36,3.25,3.697468354,292.1,79
13,2015,37,3.25,4.006962025,316.55,79
13,2015,38,3.25,7.660779221,589.88,77
13,2015,39,3.25,4.303846154,335.7,78
13,2015,40,3.25,4.564814815,493,108
13,2015,41,3.25,7.670789474,582.98,76
13,2015,42,3.25,5.087647059,432.45,85
13,2015,43,3.25,7.712736842,732.71,95
13,2015,44,3.25,6.164912281,702.8,114
13,2015,45,3.25,5.48375,570.31,104
13,2015,46,3.25,6.51,455.7,70
13,2015,47,3.25,3.755054945,341.71,91
13,2015,48,3.25,4.862,243.1,50
13,2015,49,3.25,4.463875,357.11,80
13,2015,50,3.25,5.8875,565.2,96
13,2015,51,4.845,8.440978261,776.57,92
13,2015,52,3.25,4.88442623,297.95,61
13,2015,53,3.25,4.5375,217.8,48
14,2015,1,4.45,6.056855346,963.04,159
14,2015,2,4.45,6.337561837,1793.53,283
14,2015,3,5.05,9.068932384,2548.37,281
14,2015,4,4.45,7.378688525,1350.3,183
14,2015,5,4.45,7.287254098,1778.09,244
14,2015,6,4.45,6.703849057,1776.52,265
14,2015,7,4.84,6.297477876,1423.23,226
14,2015,8,4.65,6.665970696,1819.81,273
14,2015,9,4.85,6.460101695,1905.73,295
14,2015,10,4.45,5.889498069,1525.38,259
14,2015,11,5.45,8.010580645,2483.28,310
14,2015,12,4.85,7.298188976,1853.74,254
14,2015,13,5.25,10.33828125,2646.6,256
14,2015,14,5.35,7.854375,2136.39,272
14,2015,15,5.05,7.430188679,1969,265
14,2015,16,4.65,14.3740724,3176.67,221
14,2015,17,4.45,7.661517857,1716.18,224
14,2015,18,4.45,6.402644231,1331.75,208
14,2015,19,4.65,5.923823529,1208.46,204
14,2015,20,4.45,13.44229167,2580.92,192
14,2015,21,4.55,5.571236559,1036.25,186
14,2015,22,4.45,5.412815534,1115.04,206
14,2015,23,4.25,15.58722488,3257.73,209
14,2015,24,4.05,5.775140187,1235.88,214
14,2015,25,4.65,7.650292887,1828.42,239
14,2015,26,4.65,5.863979592,1149.34,196
14,2015,27,4.65,6.132,1011.78,165
14,2015,28,4.05,5.923312883,965.5,163
14,2015,29,4.65,5.52672956,878.75,159
14,2015,30,4.45,6.012408377,1148.37,191
14,2015,31,4.45,6.08048913,1118.81,184
14,2015,32,4.65,5.365730337,955.1,178
14,2015,33,4.45,5.1575,948.98,184
14,2015,34,4.65,12.55314103,1958.29,156
14,2015,35,4.65,5.9725,1122.83,188
14,2015,36,4.25,5.92827907,1274.58,215
14,2015,37,4.45,6.181090909,1019.88,165
14,2015,38,4.45,6.051715976,1022.74,169
14,2015,39,4.65,6.718412698,1269.78,189
14,2015,40,4.745,7.616309524,1279.54,168
14,2015,41,4.15,25.66698925,4774.06,186
14,2015,42,4.65,6.922670807,1114.55,161
14,2015,43,4.84,25.26769634,4826.13,191
14,2015,44,4.45,11.21884211,2131.58,190
14,2015,45,4.65,7.062640449,1257.15,178
14,2015,46,4.65,6.012459016,1100.28,183
14,2015,47,4.45,6.103404255,1147.44,188
14,2015,48,4.45,6.441042945,1049.89,163
14,2015,49,4.45,4.936787879,814.57,165
14,2015,50,4.35,5.68591954,989.35,174
14,2015,51,4.65,5.822121212,1152.78,198
14,2015,52,4.85,5.923743017,1060.35,179
14,2015,53,4.45,5.596147541,682.73,122
15,2015,1,3.25,5.60109589,408.88,73
15,2015,2,3.25,4.846981132,513.78,106
15,2015,3,3.25,6.423157895,854.28,133
15,2015,4,3.25,5.930660377,628.65,106
15,2015,5,3.25,12.23446154,1590.48,130
15,2015,6,3.25,5.682061069,744.35,131
15,2015,7,3.45,5.234878049,643.89,123
15,2015,8,3.45,8.375703125,1072.09,128
15,2015,9,3.25,6.481544118,881.49,136
15,2015,10,4.25,7.198987342,1137.44,158
15,2015,11,3.45,5.673015873,714.8,126
15,2015,12,3.25,6.620308642,1072.49,162
15,2015,13,3.25,18.97601307,2903.33,153
15,2015,14,3.45,6.305089286,706.17,112
15,2015,15,3.25,7.469897959,732.05,98
15,2015,16,3.25,6.853131313,678.46,99
15,2015,17,4.745,7.165984848,945.91,132
15,2015,18,3.65,6.328835616,924.01,146
15,2015,19,3.25,5.223471074,632.04,121
15,2015,20,5.05,6.837913669,950.47,139
15,2015,21,3.55,6.546481481,1060.53,162
15,2015,22,4.25,5.872330097,604.85,103
15,2015,23,3.45,6.748540146,924.55,137
15,2015,24,4.25,7.615740741,822.5,108
15,2015,25,3.25,5.31828125,680.74,128
15,2015,26,3.45,7.589366197,1077.69,142
15,2015,27,3.25,6.06462963,654.98,108
15,2015,28,3.25,5.556271186,655.64,118
15,2015,29,3.25,5.003333333,300.2,60
15,2015,30,3.25,5.065534591,805.42,159
15,2015,31,3.25,6.520505051,645.53,99
15,2015,32,3.25,5.475544554,553.03,101
15,2015,33,3.25,5.892871287,595.18,101
15,2015,34,3.45,7.250454545,638.04,88
15,2015,35,4.45,6.482359551,576.93,89
15,2015,36,3.25,5.921086957,544.74,92
15,2015,37,5.35,11.37388889,1637.84,144
15,2015,38,5.05,7.156408451,1016.21,142
15,2015,39,5.45,7.16128,895.16,125
15,2015,40,3.25,5.775802469,467.84,81
15,2015,41,3.25,6.154835165,560.09,91
15,2015,42,3.25,4.378444444,394.06,90
15,2015,43,3.25,6.037529412,513.19,85
15,2015,44,3.45,7.051747573,726.33,103
15,2015,45,4.45,7.57128,946.41,125
15,2015,46,3.25,5.025496183,658.34,131
15,2015,47,3.25,4.542,431.49,95
15,2015,48,3.45,7.411058824,629.94,85
15,2015,49,3.25,6.743034483,977.74,145
15,2015,50,3.25,5.065196078,516.65,102
15,2015,51,3.45,6.532019231,679.33,104
15,2015,52,3.65,6.188831169,476.54,77
15,2015,53,3.25,5.062711864,298.7,59
16,2015,1,4.25,6.281374046,1645.72,262
16,2015,2,3.45,5.858697248,3192.99,545
16,2015,3,3.65,6.331636364,3482.4,550
16,2015,4,4.35,7.80509542,4089.87,524
16,2015,5,4.45,7.285117117,4043.24,555
16,2015,6,4.85,8.92317852,6148.07,689
16,2015,7,4.65,7.109442935,5232.55,736
16,2015,8,5.05,7.905188811,5652.21,715
16,2015,9,4.65,7.329558011,5306.6,724
16,2015,10,4.45,6.592243151,3849.87,584
16,2015,11,4.05,6.238625526,4448.14,713
16,2015,12,3.65,5.521436266,3075.44,557
16,2015,13,4.25,6.180646388,3251.02,526
16,2015,14,3.65,8.260596026,3742.05,453
16,2015,15,3.45,7.563725962,3146.51,416
16,2015,16,3.45,6.754699029,3478.67,515
16,2015,17,3.45,5.339003759,2840.35,532
16,2015,18,3.45,5.820943396,3085.1,530
16,2015,19,3.25,6.60379668,3183.03,482
16,2015,20,3.85,6.615686654,3420.31,517
16,2015,21,4.05,7.238074398,3307.8,457
16,2015,22,3.45,7.13012685,3372.55,473
16,2015,23,5.05,9.085500911,4987.94,549
16,2015,24,3.45,7.354233716,3838.91,522
16,2015,25,3.65,6.193456311,3189.63,515
16,2015,26,3.25,6.154296435,3280.24,533
16,2015,27,3.75,6.555609756,2687.8,410
16,2015,28,3.45,5.870417582,2671.04,455
16,2015,29,3.45,5.479685039,2087.76,381
16,2015,30,3.25,5.563380282,2765,497
16,2015,31,3.25,8.492698745,4059.51,478
16,2015,32,3.45,7.169761337,3004.13,419
16,2015,33,4.05,6.231633987,2860.32,459
16,2015,34,3.25,6.946540084,3292.66,474
16,2015,35,3.65,7.034492386,2771.59,394
16,2015,36,3.45,5.231915423,2103.23,402
16,2015,37,3.65,5.306165414,2117.16,399
16,2015,38,3.65,5.768051392,2693.68,467
16,2015,39,3.65,5.995247525,2422.08,404
16,2015,40,4.05,6.278571429,2856.75,455
16,2015,41,3.85,6.011402597,2314.39,385
16,2015,42,4.05,6.557320574,2740.96,418
16,2015,43,3.45,5.659761905,1901.68,336
16,2015,44,4.05,6.8655,2746.2,400
16,2015,45,3.45,5.093173333,1909.94,375
16,2015,46,4.05,5.50295082,2014.08,366
16,2015,47,3.85,6.624187643,2894.77,437
16,2015,48,4.05,9.07719888,3240.56,357
16,2015,49,3.65,5.555637255,2266.7,408
16,2015,50,4.25,7.67033543,3658.75,477
16,2015,51,3.25,5.115174263,1907.96,373
16,2015,52,4.05,9.853141762,2571.67,261
16,2015,53,3.45,5.375252918,1381.44,257
17,2015,1,5.55,10.57821429,296.19,28
17,2015,2,3.65,10.02352941,170.4,17
17,2015,3,3.25,6.817857143,95.45,14
17,2015,4,5.35,11.09444444,199.7,18
17,2015,5,9.25,16.325,228.55,14
17,2015,6,4.15,9.133333333,109.6,12
17,2015,7,3.25,3.85,46.2,12
17,2015,8,3.25,5.65,39.55,7
17,2015,9,3.45,15.86818182,174.55,11
17,2015,10,8.75,13.6066,680.33,50
17,2015,11,8.25,13.21832,1652.29,125
17,2015,12,9.44,13.23890756,1575.43,119
17,2015,13,8.15,14.323875,1145.91,80
17,2015,14,9.85,13.57703125,868.93,64
17,2015,15,8.75,12.43325397,1566.59,126
17,2015,16,7.25,9.905748031,1258.03,127
17,2015,17,7.85,12.10362319,1670.3,138
17,2015,18,6.85,10.86133333,1303.36,120
17,2015,19,9.15,13.05779661,1540.82,118
17,2015,20,8.95,13.99764706,1427.76,102
17,2015,21,6.85,11.51028571,805.72,70
17,2015,22,8.85,12.08756098,1486.77,123
17,2015,23,8.05,12.42363636,956.62,77
17,2015,24,7.65,16.65592857,2331.83,140
17,2015,25,8.65,12.41814516,1539.85,124
17,2015,26,7.45,11.72348624,1277.86,109
17,2015,27,8.15,12.7684375,408.59,32
17,2015,28,9.15,10.92142857,152.9,14
17,2015,29,3.25,6.95,27.8,4
17,2015,30,3.65,9.85,177.3,18
17,2015,31,3.45,4.821428571,33.75,7
17,2015,32,3.35,5.316666667,95.7,18
17,2015,33,4.85,9.926666667,148.9,15
17,2015,34,3.95,10.35,165.6,16
17,2015,35,6.65,6.53,32.65,5
17,2015,36,5.15,9.63,192.6,20
17,2015,37,6.65,12.02833333,649.53,54
17,2015,38,7.45,12.25585366,502.49,41
17,2015,39,10.45,15.92404255,748.43,47
17,2015,40,8.25,12.11064815,1307.95,108
17,2015,41,7.55,11.72796875,750.59,64
17,2015,42,7.45,11.43205882,388.69,34
17,2015,43,8.25,13.29487805,545.09,41
17,2015,44,7.85,12.35472727,679.51,55
17,2015,45,7.25,11.6196,871.47,75
17,2015,46,7.05,10.5092,262.73,25
17,2015,47,7.25,10.659375,341.1,32
17,2015,48,5.25,9.049166667,217.18,24
17,2015,49,5.85,12.41428571,347.6,28
17,2015,50,6.85,10.08074074,272.18,27
17,2015,51,6.45,12.54724138,363.87,29
17,2015,52,6.05,9.315625,149.05,16
17,2015,53,5.75,5.3,21.2,4
18,2015,1,3.25,6.1,24.4,4
18,2015,2,4.85,12.92,64.6,5
18,2015,3,8.65,8.65,17.3,2
18,2015,4,5.65,9.46,47.3,5
18,2015,5,9.325,9.8125,39.25,4
18,2015,6,3.25,4.67,23.35,5
18,2015,8,4.45,9.5625,114.75,12
18,2015,9,3.35,4.783333333,28.7,6
18,2015,10,5.55,12.31875,98.55,8
18,2015,11,3.95,6.74,26.96,4
18,2015,12,10.25,16.88333333,101.3,6
18,2015,13,5.425,5.425,10.85,2
18,2015,14,3.45,3.45,3.45,1
18,2015,15,5.525,9.375,37.5,4
18,2015,16,4.15,7.55,30.2,4
18,2015,17,3.25,2.536666667,7.61,3
18,2015,18,3.85,5.478571429,38.35,7
18,2015,19,3.55,5.741666667,34.45,6
18,2015,20,3.45,3.821428571,26.75,7
18,2015,21,5.25,4.65,13.95,3
18,2015,22,12.05,10,50,5
18,2015,23,3.25,5.725,45.8,8
18,2015,24,21.05,19.95,99.75,5
18,2015,25,5.15,7.216666667,43.3,6
18,2015,26,6.05,5.45,27.25,5
18,2015,27,4.85,4.49,22.45,5
18,2015,28,5.25,6.307142857,44.15,7
18,2015,29,3.55,27.5875,110.35,4
18,2015,30,3.25,3.25,16.25,5
18,2015,31,4.25,6.45,32.25,5
18,2015,32,7.925,9.3375,37.35,4
18,2015,33,24.85,24.85,49.7,2
18,2015,34,3.25,3.25,3.25,1
18,2015,35,22,22,22,1
18,2015,36,3.25,3.25,3.25,1
18,2015,37,3.25,3.25,9.75,3
18,2015,38,3.25,3.716666667,11.15,3
18,2015,39,69.45,69.45,69.45,1
18,2015,40,9.625,11.0875,44.35,4
18,2015,41,4.45,8.78,43.9,5
18,2015,42,15.65,21.5,64.5,3
18,2015,43,20.1,20.1,20.1,1
18,2015,44,8.65,10.1625,40.65,4
18,2015,46,3.25,3.983333333,11.95,3
18,2015,47,22.45,22.45,22.45,1
18,2015,49,4.25,4.25,4.25,1
18,2015,50,9.05,9.05,9.05,1
18,2015,51,5.05,6.4,25.6,4
19,2015,1,3.85,6.478125,207.3,32
19,2015,2,4.85,5.915,236.6,40
19,2015,3,4.05,7.068857143,247.41,35
19,2015,4,3.45,9.612121212,317.2,33
19,2015,5,3.95,7.232631579,274.84,38
19,2015,6,4.55,6.978,348.9,50
19,2015,7,4.25,8.085675676,299.17,37
19,2015,8,6.25,10.35142857,362.3,35
19,2015,9,4.35,8.448333333,253.45,30
19,2015,10,5.35,7.844736842,298.1,38
19,2015,11,5.85,8.334285714,291.7,35
19,2015,12,5.65,7.027777778,126.5,18
19,2015,13,5.85,7.932758621,230.05,29
19,2015,14,4.25,6.117741935,189.65,31
19,2015,15,4.85,6.458,161.45,25
19,2015,16,5.25,7.18,201.04,28
19,2015,17,4.85,6.915625,331.95,48
19,2015,18,6.05,9.096078431,463.9,51
19,2015,19,3.65,6.018888889,270.85,45
19,2015,20,5.65,6.947857143,194.54,28
19,2015,21,5.65,7.96,318.4,40
19,2015,22,5.65,8.662068966,251.2,29
19,2015,23,4.75,8.195,311.41,38
19,2015,24,5.55,7.430882353,252.65,34
19,2015,25,4.25,5.072857143,177.55,35
19,2015,26,4.25,5.868333333,176.05,30
19,2015,27,6.25,8.438888889,227.85,27
19,2015,28,4.05,7.512068966,217.85,29
19,2015,29,5.25,7.67875,307.15,40
19,2015,30,4.45,8.425862069,244.35,29
19,2015,31,4.945,5.744473684,218.29,38
19,2015,32,5.45,5.617741935,174.15,31
19,2015,33,5.45,6.65,285.95,43
19,2015,34,3.45,5.201515152,171.65,33
19,2015,35,4.65,6.551724138,190,29
19,2015,36,5.35,6.588,263.52,40
19,2015,37,5.25,8.310810811,307.5,37
19,2015,38,4.65,6.003846154,78.05,13
19,2015,39,4.65,6.084482759,176.45,29
19,2015,40,6.25,6.286538462,163.45,26
19,2015,41,5.05,6.806896552,197.4,29
19,2015,42,4.85,6.361111111,171.75,27
19,2015,43,4.05,5.682,142.05,25
19,2015,44,6.15,9.7365,389.46,40
19,2015,45,5.35,9.136111111,328.9,36
19,2015,46,4.25,4.658695652,107.15,23
19,2015,47,3.45,6.625,172.25,26
19,2015,48,4.95,5.760714286,161.3,28
19,2015,49,5.65,12.80322581,396.9,31
19,2015,50,6.35,9.353571429,261.9,28
19,2015,51,3.45,6.16,178.64,29
19,2015,52,4.25,6.745652174,155.15,23
19,2015,53,5.45,7.996666667,119.95,15
20,2015,1,3.25,5.272222222,47.45,9
20,2015,2,3.25,5.5875,89.4,16
20,2015,3,3.65,4.183333333,12.55,3
20,2015,4,3.35,11.06666667,132.8,12
20,2015,5,5.05,9.792857143,137.1,14
20,2015,6,3.45,6.276086957,144.35,23
20,2015,7,3.25,7.105555556,127.9,18
20,2015,8,3.25,9.207894737,174.95,19
20,2015,9,7.05,11.87559322,700.66,59
20,2015,10,4.65,8.870833333,106.45,12
20,2015,11,3.45,7.5,120,16
20,2015,12,3.25,3.918571429,54.86,14
20,2015,13,3.25,3.65,32.85,9
20,2015,14,3.25,3.194444444,28.75,9
20,2015,15,4.15,4.77,47.7,10
20,2015,16,3.45,5.515,55.15,10
20,2015,17,10.45,12.96764706,220.45,17
20,2015,18,3.25,5.508823529,93.65,17
20,2015,19,3.25,3.325,26.6,8
20,2015,20,3.25,4.955882353,84.25,17
20,2015,21,3.25,4.25,29.75,7
20,2015,22,3.25,3.85,11.55,3
20,2015,23,3.25,3.444444444,31,9
20,2015,24,3.25,5.164285714,72.3,14
20,2015,25,3.25,4.681578947,88.95,19
20,2015,26,3.25,7.566666667,90.8,12
20,2015,27,3.25,8.427272727,92.7,11
20,2015,28,3.25,3.43,34.3,10
20,2015,29,3.25,3.764285714,26.35,7
20,2015,30,3.35,4.15,33.2,8
20,2015,31,3.25,4.795454545,52.75,11
20,2015,32,3.45,12.58642857,176.21,14
20,2015,33,3.25,5.05,30.3,6
20,2015,34,4.25,8.017894737,152.34,19
20,2015,35,3.25,3.577272727,39.35,11
20,2015,36,3.35,6.17,61.7,10
20,2015,37,3.25,4.721428571,66.1,14
20,2015,38,3.45,7.35,73.5,10
20,2015,39,13.65,14.02777778,126.25,9
20,2015,40,3.25,3.973076923,51.65,13
20,2015,41,3.65,4.694444444,42.25,9
20,2015,42,3.25,8.246153846,107.2,13
20,2015,43,3.35,4.994444444,89.9,18
20,2015,44,4.25,5.872222222,52.85,9
20,2015,45,3.25,4.4,35.2,8
20,2015,46,3.25,9.553846154,124.2,13
20,2015,47,3.25,5.627777778,50.65,9
20,2015,48,3.25,4.4,35.2,8
20,2015,49,3.25,5.183333333,62.2,12
20,2015,50,3.25,3.905,70.29,18
20,2015,51,4.05,6.884375,110.15,16
20,2015,52,3.25,5.938888889,53.45,9
20,2015,53,3.65,5.083333333,61,12
21,2015,1,3.65,4.726863905,798.84,169
21,2015,2,3.25,4.778724374,2097.86,439
21,2015,3,3.25,4.758449304,2393.5,503
21,2015,4,3.25,4.651048035,2130.18,458
21,2015,5,3.25,4.805168831,1849.99,385
21,2015,6,4.65,6.061906874,2733.92,451
21,2015,7,3.25,5.977625899,2492.67,417
21,2015,8,3.25,4.849400353,2749.61,567
21,2015,9,3.25,5.655667808,3302.91,584
21,2015,10,3.25,18.92981818,9370.26,495
21,2015,11,3.25,6.292569002,2963.8,471
21,2015,12,3.25,4.937266515,2167.46,439
21,2015,13,3.25,5.995553097,2709.99,452
21,2015,14,3.25,4.847484848,1599.67,330
21,2015,15,3.25,4.403064935,1695.18,385
21,2015,16,3.25,4.433962704,1902.17,429
21,2015,17,3.25,6.401784141,2906.41,454
21,2015,18,3.25,5.177,2226.11,430
21,2015,19,3.25,5.660637755,2218.97,392
21,2015,20,3.25,4.567552239,1530.13,335
21,2015,21,3.25,6.489551451,2459.54,379
21,2015,22,3.25,4.632218845,1524,329
21,2015,23,3.25,5.309738903,2033.63,383
21,2015,24,3.25,5.447157258,2701.79,496
21,2015,25,3.25,5.74552,2154.57,375
21,2015,26,3.25,4.576635945,1986.26,434
21,2015,27,3.25,5.570981818,1532.02,275
21,2015,28,3.25,4.977457627,1762.02,354
21,2015,29,3.25,4.045750529,1913.64,473
21,2015,30,3.25,4.387171492,1969.84,449
21,2015,31,3.25,5.29790404,2097.97,396
21,2015,32,3.25,5.460654762,1834.78,336
21,2015,33,3.25,5.333453237,2224.05,417
21,2015,34,3.25,4.243129771,1111.7,262
21,2015,35,3.25,5.919228188,1763.93,298
21,2015,36,3.25,4.076317829,1051.69,258
21,2015,37,3.25,6.824408163,1671.98,245
21,2015,38,3.25,4.904427481,1284.96,262
21,2015,39,3.25,4.81647651,1435.31,298
21,2015,40,3.25,4.837752809,1291.68,267
21,2015,41,3.25,4.2385,1186.78,280
21,2015,42,3.25,5.098089431,1254.13,246
21,2015,43,3.25,6.788381295,1887.17,278
21,2015,44,3.25,4.292767296,1365.1,318
21,2015,45,3.25,4.141601423,1163.79,281
21,2015,46,3.25,5.576141975,1806.67,324
21,2015,47,3.25,4.80074184,1617.85,337
21,2015,48,3.25,4.654761905,1075.25,231
21,2015,49,3.25,9.584779874,3047.96,318
21,2015,50,3.25,4.506761566,1266.4,281
21,2015,51,3.25,6.267735849,1660.95,265
21,2015,52,3.25,4.850439024,994.34,205
21,2015,53,3.25,3.863043478,621.95,161
22,2015,1,5.25,5.805655315,5625.68,969
22,2015,2,5.25,5.88419685,7472.93,1270
22,2015,3,5.25,5.728012924,7091.28,1238
22,2015,4,5.25,6.387330396,7249.62,1135
22,2015,5,5.45,6.648780702,7579.61,1140
22,2015,6,5.45,9.735266308,16267.63,1671
22,2015,7,5.45,6.074075342,8868.15,1460
22,2015,8,5.25,10.34891139,16351.28,1580
22,2015,9,5.25,5.771328814,8512.71,1475
22,2015,10,5.25,5.772205882,7850.2,1360
22,2015,11,5.25,5.857380778,7983.61,1363
22,2015,12,5.25,5.804771574,6861.24,1182
22,2015,13,5.25,5.789537618,7387.45,1276
22,2015,14,5.05,5.828383178,6236.37,1070
22,2015,15,5.25,5.747341442,6615.19,1151
22,2015,16,5.25,5.92549639,6565.45,1108
22,2015,17,5.25,5.657930214,7134.65,1261
22,2015,18,5.05,5.979455185,6804.62,1138
22,2015,19,5.15,6.056944972,6384.02,1054
22,2015,20,5.25,6.167413938,7345.39,1191
22,2015,21,5.25,6.221706349,6271.48,1008
22,2015,22,5.25,6.131064736,7197.87,1174
22,2015,23,5.45,6.113456175,6137.91,1004
22,2015,24,5.25,6.141899711,6369.15,1037
22,2015,25,5.25,5.92650143,6216.9,1049
22,2015,26,5.45,6.03180418,5482.91,909
22,2015,27,5.25,5.962407992,5670.25,951
22,2015,28,5.45,6.240072639,5154.3,826
22,2015,29,5.25,5.774624352,4458.01,772
22,2015,30,5.25,5.764536424,5222.67,906
22,2015,31,5.25,7.009540984,6413.73,915
22,2015,32,5.45,5.866393862,4587.52,782
22,2015,33,5.25,5.875481386,4577,779
22,2015,34,5.45,5.857235955,5212.94,890
22,2015,35,5.45,5.890366492,4500.24,764
22,2015,36,5.45,5.988037383,4485.04,749
22,2015,37,5.45,6.298418301,4818.29,765
22,2015,38,5.25,5.886256158,4779.64,812
22,2015,39,5.45,6.05784058,4179.91,690
22,2015,40,5.25,5.822613497,4745.43,815
22,2015,41,5.25,6.548882421,5625.49,859
22,2015,42,5.45,6.247119244,5291.31,847
22,2015,43,5.25,5.784724518,4199.71,726
22,2015,44,5.45,6.437085651,5786.94,899
22,2015,45,5.25,6.432409034,5126.63,797
22,2015,46,5.25,6.216058041,5140.68,827
22,2015,47,5.25,5.686389201,5055.2,889
22,2015,48,5.05,6.338729927,4342.03,685
22,2015,49,5.25,6.188716578,4629.16,748
22,2015,50,5.45,6.280087829,5005.23,797
22,2015,51,5.25,5.848939929,4965.75,849
22,2015,52,5.25,5.966054422,3508.04,588
22,2015,53,5.25,6.16430622,2576.68,418
23,2015,1,4.65,7.332758621,212.65,29
23,2015,2,3.55,9.677777778,522.6,54
23,2015,3,3.75,7.62625,305.05,40
23,2015,4,6.05,11.20325581,481.74,43
23,2015,5,4.45,7.23969697,238.91,33
23,2015,6,3.25,4.855952381,203.95,42
23,2015,7,5.35,5.753846154,299.2,52
23,2015,8,4.65,6.892105263,523.8,76
23,2015,9,4.95,7.486463415,613.89,82
23,2015,10,3.85,8.170833333,392.2,48
23,2015,11,3.75,5.963888889,322.05,54
23,2015,12,3.55,5.262058824,178.91,34
23,2015,13,3.85,6.206315789,117.92,19
23,2015,14,5.05,6.1703125,197.45,32
23,2015,15,5.85,5.659090909,249,44
23,2015,16,4.25,10.90644444,490.79,45
23,2015,17,5.45,7.58804878,311.11,41
23,2015,18,4.35,6.6,211.2,32
23,2015,19,3.25,6.245,249.8,40
23,2015,20,3.55,6.396428571,179.1,28
23,2015,21,4.25,5.707142857,159.8,28
23,2015,22,5.05,5.643589744,220.1,39
23,2015,23,3.85,6.893783784,255.07,37
23,2015,24,3.65,6.471621622,239.45,37
23,2015,25,3.45,6.501851852,175.55,27
23,2015,26,3.35,6.720588235,228.5,34
23,2015,27,3.25,4.910606061,162.05,33
23,2015,28,3.65,11.74444444,317.1,27
23,2015,29,3.65,7.179545455,157.95,22
23,2015,30,3.85,5.680952381,238.6,42
23,2015,31,4.05,7.912857143,276.95,35
23,2015,32,3.45,10.206,357.21,35
23,2015,33,3.45,5.628125,180.1,32
23,2015,34,6.25,9.851234568,797.95,81
23,2015,35,3.45,5.686216216,210.39,37
23,2015,36,3.25,5.161111111,139.35,27
23,2015,37,3.55,5.99,119.8,20
23,2015,38,5.05,11.91,345.39,29
23,2015,39,4.75,7.0871875,226.79,32
23,2015,40,4.15,7.1725,286.9,40
23,2015,41,4.45,7.739534884,332.8,43
23,2015,42,3.45,8.509259259,229.75,27
23,2015,43,3.55,5.042307692,131.1,26
23,2015,44,4.05,6.734444444,303.05,45
23,2015,45,4.95,6.112272727,134.47,22
23,2015,46,4.85,6.697142857,234.4,35
23,2015,47,4.65,8.151428571,285.3,35
